사용일자,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,승차총승객수,하차총승객수
20250913,종로13,종로13(평창파출소~부암동주민센터.무계원),100000057,1152,구기동(00007),114,4
20250913,7212,7212번(은평차고지~극동그린아파트앞),100000057,1152,구기동(00033),217,40
20250913,7022,7022번(구산동~서울역),100000058,1153,구기동(00055),119,174
20250913,7211,7211번(기자촌~신설동),100000058,1153,구기동(00082),191,105
20250913,종로13,종로13(평창파출소~부암동주민센터.무계원),100000058,1153,구기동(00004),10,1
20250913,7730,7730번(은평공영차고지~이북오도청),100000058,1153,구기동(00034),23,112
20250913,7212,7212번(은평차고지~극동그린아파트앞),100000058,1153,구기동(00110),41,163
20250913,7730,7730번(은평공영차고지~이북오도청),100000059,1154,승가사입구(00036),2,22
20250913,7212,7212번(은평차고지~극동그린아파트앞),100000059,1154,승가사입구(00029),8,39
20250913,7212,7212번(은평차고지~극동그린아파트앞),100000059,1154,승가사입구(00112),1,41
20250913,110B,"110번(B,국민대방향,정릉~정릉)",100000060,1155,갑을씨티텔앞(00016),36,28
20250913,1020,1020번(정릉~교보문고),100000060,1155,갑을씨티텔앞(00013),48,32
20250913,7211,7211번(기자촌~신설동),100000060,1155,갑을씨티텔앞(00080),50,34
20250913,1711,1711번(국민대~공덕동),100000060,1155,갑을씨티텔앞(00008),83,19
20250913,163,163번(우이동~대방역),100000060,1155,갑을씨티텔앞(00031),17,82
20250913,110B,"110번(B,국민대방향,정릉~정릉)",100000061,1156,평창파출소(00015),116,35
20250913,1020,1020번(정릉~교보문고),100000061,1156,평창파출소(00012),204,47
20250913,7211,7211번(기자촌~신설동),100000061,1156,평창파출소(00079),233,67
20250913,1711,1711번(국민대~공덕동),100000061,1156,평창파출소(00007),421,15
20250913,163,163번(우이동~대방역),100000061,1156,평창파출소(00030),106,100
20250913,8003,8003번(평창동주민센터~평창동주민센터),100000062,1157,평창동주민센터(00027),56,37
20250913,110B,"110번(B,국민대방향,정릉~정릉)",100000062,1157,평창동주민센터(00014),81,29
20250913,1020,1020번(정릉~교보문고),100000062,1157,평창동주민센터(00011),172,35
20250913,7211,7211번(기자촌~신설동),100000062,1157,평창동주민센터(00078),190,106
20250913,1711,1711번(국민대~공덕동),100000062,1157,평창동주민센터(00006),333,18
20250913,163,163번(우이동~대방역),100000062,1157,평창동주민센터(00029),109,122
20250913,8003,8003번(평창동주민센터~평창동주민센터),100000063,1158,일성아파트(00026),3,15
20250913,110B,"110번(B,국민대방향,정릉~정릉)",100000063,1158,일성아파트(00013),41,23
20250913,1020,1020번(정릉~교보문고),100000063,1158,일성아파트(00010),71,17
20250913,7211,7211번(기자촌~신설동),100000063,1158,일성아파트(00077),73,59
20250913,1711,1711번(국민대~공덕동),100000063,1158,일성아파트(00005),168,7
20250913,163,163번(우이동~대방역),100000063,1158,일성아파트(00028),44,61
20250913,8003,8003번(평창동주민센터~평창동주민센터),100000064,1159,롯데아파트(00025),6,40
20250913,110B,"110번(B,국민대방향,정릉~정릉)",100000064,1159,롯데아파트(00012),66,23
20250913,1020,1020번(정릉~교보문고),100000064,1159,롯데아파트(00009),129,23
20250913,7211,7211번(기자촌~신설동),100000064,1159,롯데아파트(00076),149,95
20250913,1711,1711번(국민대~공덕동),100000064,1159,롯데아파트(00004),238,4
20250913,163,163번(우이동~대방역),100000064,1159,롯데아파트(00027),91,71
20250913,1020,1020번(정릉~교보문고),100000065,1160,롯데아파트(00046),14,119
20250913,7211,7211번(기자촌~신설동),100000065,1160,롯데아파트(00038),85,93
20250913,1711,1711번(국민대~공덕동),100000065,1160,롯데아파트(00062),11,167
20250913,163,163번(우이동~대방역),100000065,1160,롯데아파트(00088),79,62
20250913,110A,"110번(A,고려대방향,정릉~정릉)",100000065,1160,롯데아파트(00076),20,60
20250913,1020,1020번(정릉~교보문고),100000066,1161,벽산평창힐스아파트(00045),11,59
20250913,7211,7211번(기자촌~신설동),100000066,1161,벽산평창힐스아파트(00037),43,82
20250913,1711,1711번(국민대~공덕동),100000066,1161,벽산평창힐스아파트(00061),6,130
20250913,110A,"110번(A,고려대방향,정릉~정릉)",100000066,1161,벽산평창힐스아파트(00075),6,42
20250913,163,163번(우이동~대방역),100000066,1161,벽산평창힐스아파트(00087),39,61
20250913,1020,1020번(정릉~교보문고),100000067,1162,예능교회(00044),28,89
20250913,7211,7211번(기자촌~신설동),100000067,1162,예능교회(00036),84,98
20250913,110A,"110번(A,고려대방향,정릉~정릉)",100000067,1162,예능교회(00074),32,37
20250913,1711,1711번(국민대~공덕동),100000067,1162,예능교회(00060),12,135
20250913,163,163번(우이동~대방역),100000067,1162,예능교회(00086),117,55
20250913,1020,1020번(정릉~교보문고),100000068,1163,서울예술고등학교.평창동주민센터(00043),39,212
20250913,7211,7211번(기자촌~신설동),100000068,1163,서울예술고등학교.평창동주민센터(00035),81,166
20250913,110A,"110번(A,고려대방향,정릉~정릉)",100000068,1163,서울예술고등학교.평창동주민센터(00073),33,75
20250913,1711,1711번(국민대~공덕동),100000068,1163,서울예술고등학교.평창동주민센터(00059),29,309
20250913,163,163번(우이동~대방역),100000068,1163,서울예술고등학교.평창동주민센터(00085),86,102
20250913,1020,1020번(정릉~교보문고),100000069,1164,화정박물관(00042),25,142
20250913,7211,7211번(기자촌~신설동),100000069,1164,화정박물관(00034),48,168
20250913,종로13,종로13(평창파출소~부암동주민센터.무계원),100000069,1164,화정박물관(00036),0,8
20250913,110A,"110번(A,고려대방향,정릉~정릉)",100000069,1164,화정박물관(00072),12,85
20250913,1711,1711번(국민대~공덕동),100000069,1164,화정박물관(00058),8,210
20250913,163,163번(우이동~대방역),100000069,1164,화정박물관(00084),47,86
20250913,7025,7025번(은평차고지~종로),100000072,1167,독립문역.서대문형무소역사관(00046),125,145
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),100000072,1167,독립문역.서대문형무소역사관(00021),186,48
20250913,7737,7737번(수색은평공영차고지~파크빌아파트),100000072,1167,독립문역.서대문형무소역사관(00030),98,296
20250913,171,171번(용마문화복지센터~월드컵파크7단지),100000073,1168,금화초등학교.서울시교육청(00065),236,247
20250913,470,470번(상암차고지~안골마을),100000073,1168,금화초등학교.서울시교육청(00070),52,68
20250913,750B,750B번(은평차고지~서울대),100000073,1168,금화초등학교.서울시교육청(00061),47,77
20250913,750A,"750번(A,신촌,수색교~서울대)",100000073,1168,금화초등학교.서울시교육청(00064),58,90
20250913,7024,7024번(봉원사~서울역),100000073,1168,금화초등학교.서울시교육청(00011),20,19
20250913,601,601번(개화동~종로4가),100000073,1168,금화초등학교.서울시교육청(00047),75,54
20250913,171,171번(용마문화복지센터~월드컵파크7단지),100000075,1171,독립문(00066),385,192
20250913,171,171번(용마문화복지센터~월드컵파크7단지),100000076,1172,창덕궁.우리소리박물관(00013),170,200
20250913,172,172번(하계동~월드컵2.3단지),100000076,1172,창덕궁.우리소리박물관(00029),111,290
20250913,7025,7025번(은평차고지~종로),100000076,1172,창덕궁.우리소리박물관(00041),180,205
20250913,N51,N51번(시흥동차고지~하계동차고지),100000076,1172,창덕궁.우리소리박물관(00113),6,1
20250913,N51,N51번(하계동차고지~시흥동차고지),100000076,1172,창덕궁.우리소리박물관(00035),6,3
20250913,272,272번(면목동~남가좌동),100000076,1172,창덕궁.우리소리박물관(00033),264,622
20250913,109,109번(우이동~서울역),100000076,1172,창덕궁.우리소리박물관(00028),46,136
20250913,710,710번(상암차고지~수유역),100000076,1172,창덕궁.우리소리박물관(00055),116,224
20250913,151,151번(우이동~중앙대),100000076,1172,창덕궁.우리소리박물관(00033),249,325
20250913,162,162번(정릉~여의도),100000076,1172,창덕궁.우리소리박물관(00016),266,246
20250913,7018,7018번(북가좌동~광교),100000077,1173,서린동.SK서린빌딩(00030),0,3
20250913,173,173번(월계동~연세대),100000078,1174,청계1가.광교(00035),23,26
20250913,173,173번(월계동~연세대),100000079,1175,청계2가.수표교(00033),49,76
20250913,173,173번(월계동~연세대),100000080,1176,청계4가.세운교(00031),17,30
20250913,173,173번(월계동~연세대),100000081,1177,청계5가.광장시장(00030),132,99
20250913,107,107번(민락동차고지~종로5가),100000102,1198,원남동(00060),35,90
20250913,104,104번(강북청소년수련관난나~숭례문),100000102,1198,원남동(00025),166,228
20250913,140,140번(도봉산역~AT센터),100000102,1198,원남동(00027),223,160
20250913,N31,N31강동 (강동공영차고지~국민대),100000102,1198,원남동(00090),0,1
20250913,N31,N31정릉 (국민대~강동공영차고지),100000102,1198,원남동(00014),2,2
20250913,100,100번(하계동~용산구청),100000102,1198,원남동(00032),115,150
20250913,150,150번(도봉산~석수역),100000102,1198,원남동(00027),130,103
20250913,종로12,종로12(서울대학교병원~종로3가),100000102,1198,원남동(00003),51,7
20250913,종로08,종로08(명륜3가~종로5가),100000102,1198,원남동(00015),83,156
20250913,143,143번(정릉~개포동),100000102,1198,원남동(00016),237,134
20250913,160,160번(도봉산~온수동),100000102,1198,원남동(00027),135,95
20250913,273,273번(중랑차고지~동교동),100000102,1198,원남동(00039),158,60
20250913,601,601번(개화동~종로4가),100000102,1198,원남동(00039),148,72
20250913,171,171번(용마문화복지센터~월드컵파크7단지),100000103,1199,창덕궁.우리소리박물관(00071),240,120
20250913,172,172번(하계동~월드컵2.3단지),100000103,1199,창덕궁.우리소리박물관(00078),198,133
20250913,7025,7025번(은평차고지~종로),100000103,1199,창덕궁.우리소리박물관(00032),129,83
20250913,N51,N51번(시흥동차고지~하계동차고지),100000103,1199,창덕궁.우리소리박물관(00044),6,7
20250913,N51,N51번(하계동차고지~시흥동차고지),100000103,1199,창덕궁.우리소리박물관(00124),6,0
20250913,272,272번(면목동~남가좌동),100000103,1199,창덕궁.우리소리박물관(00065),400,186
20250913,109,109번(우이동~서울역),100000103,1199,창덕궁.우리소리박물관(00035),120,29
20250913,710,710번(상암차고지~수유역),100000103,1199,창덕궁.우리소리박물관(00023),176,115
20250913,151,151번(우이동~중앙대),100000103,1199,창덕궁.우리소리박물관(00067),292,296
20250913,601,601번(개화동~종로4가),100000103,1199,창덕궁.우리소리박물관(00032),75,123
20250913,162,162번(정릉~여의도),100000103,1199,창덕궁.우리소리박물관(00060),218,197
20250913,172,172번(하계동~월드컵2.3단지),100000104,1200,안국역6번출구.인사동문화의거리(00077),412,137
20250913,N51,N51번(시흥동차고지~하계동차고지),100000104,1200,안국역6번출구.인사동문화의거리(00043),4,5
20250913,N51,N51번(하계동차고지~시흥동차고지),100000104,1200,안국역6번출구.인사동문화의거리(00123),5,0
20250913,01A,01A번(예장주차장~예장주차장),100000104,1200,안국역6번출구.인사동문화의거리(00021),264,382
20250913,272,272번(면목동~남가좌동),100000104,1200,안국역6번출구.인사동문화의거리(00064),563,381
20250913,109,109번(우이동~서울역),100000104,1200,안국역6번출구.인사동문화의거리(00034),223,41
20250913,151,151번(우이동~중앙대),100000104,1200,안국역6번출구.인사동문화의거리(00066),436,345
20250913,종로02,종로02(성균관대학교후문~종각),100000104,1200,안국역6번출구.인사동문화의거리(00017),182,57
20250913,710,710번(상암차고지~수유역),100000104,1200,안국역6번출구.인사동문화의거리(00022),296,216
20250913,162,162번(정릉~여의도),100000104,1200,안국역6번출구.인사동문화의거리(00059),339,290
20250913,171,171번(용마문화복지센터~월드컵파크7단지),100000104,1200,안국역6번출구.인사동문화의거리(00070),406,175
20250913,172,172번(하계동~월드컵2.3단지),100000105,1201,조계사.종로경찰서(00076),278,94
20250913,704,704번(진관차고지~서울역버스환승센터),100000105,1201,조계사.종로경찰서(00034),83,89
20250913,7022,7022번(구산동~서울역),100000105,1201,조계사.종로경찰서(00041),260,91
20250913,401,401번(장지공영차고지~서울역),100000105,1201,조계사.종로경찰서(00048),45,234
20250913,151,151번(우이동~중앙대),100000105,1201,조계사.종로경찰서(00065),314,189
20250913,406,406번(개포동~서울역),100000105,1201,조계사.종로경찰서(00033),50,184
20250913,162,162번(정릉~여의도),100000105,1201,조계사.종로경찰서(00058),230,184
